run,plane,paddle,type,histogram,hist_path,found,fit_ok,fit_status,entries,peak,peak_uncertainty,sigma,sigma_uncertainty,amplitude,amplitude_uncertainty,chi2,ndf,fit_low,fit_high,message,two_peaks_found,two_peak_fit_ok,seed_method,pedestal_peak,pedestal_peak_uncertainty,pedestal_sigma,pedestal_sigma_uncertainty,pedestal_amplitude,pedestal_amplitude_uncertainty,pedestal_chi2,pedestal_ndf,pedestal_fit_low,pedestal_fit_high,pedestal_fit_status,signal_peak,signal_peak_uncertainty,signal_sigma,signal_sigma_uncertainty,signal_amplitude,signal_amplitude_uncertainty,signal_chi2,signal_ndf,signal_fit_low,signal_fit_high,signal_fit_status,peak_separation,peak_separation_uncertainty,two_peak_message
35569,BHC,12,QDC,qdc_hit_BHC12left,BHC/Paddle12/QDC/qdc_hit_BHC12left,1,1,0,16579,128.99,0.18,17.08,0.18,227.53,3.16,234.52,84,85.19,171.81,ok,1,1,automatic broad-peak search,128.76,0.32,14.44,0.60,250.72,4.50,32.70,27,113.94,143.50,0,356.25,6.10,54.67,43.90,14.29,1.08,27.29,24,343,369.50,0,227.49,6.11,ok
35569,BHC,13,QDC,qdc_hit_BHC13left,BHC/Paddle13/QDC/qdc_hit_BHC13left,1,1,0,5242,136.54,0.26,14.07,0.27,86.96,2.22,177.52,74,98.28,174.72,ok,1,1,automatic broad-peak search,135.69,0.46,11.51,0.85,98.09,3.15,27.11,21,123.82,147.50,0,389.25,7.13,46.57,46.18,5.60,0.68,22.74,24,376,402.50,0,253.56,7.15,ok
35569,BHC,14,QDC,qdc_hit_BHC14left,BHC/Paddle14/QDC/qdc_hit_BHC14left,1,1,0,3522,147.73,0.34,13.47,0.35,56.01,1.80,98.36,60,110.65,174.35,ok,1,1,automatic broad-peak search,148.74,1.20,15.10,3.18,59.06,2.53,18.71,18,137.50,158.45,0,211.34,1.08,4.90,1.94,5.84,1.14,12.57,8,206.50,216.50,0,62.60,1.62,ok
35569,BHC,15,QDC,qdc_hit_BHC15left,BHC/Paddle15/QDC/qdc_hit_BHC15left,1,1,0,2766,149.10,0.31,12.42,0.32,54.87,1.87,99.28,64,112.38,178.62,ok,1,1,automatic broad-peak search,148.94,0.84,12.85,2,59.71,2.59,10.89,18,138.50,158.56,0,235.54,0.51,2.63,0.52,5.97,1.30,15.21,7,231.27,241.27,0,86.60,0.98,ok
35569,BHC,00,TDC,tdc_coinc_left_BHC00-RF,BHC/Paddle00/TDC/tdc_coinc_left_BHC00-RF,1,1,0,1929,-407.38,0.23,3.81,0.20,18.48,1.30,23.66,32,-419.58,-397.92,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,01,TDC,tdc_coinc_left_BHC01-RF,BHC/Paddle01/TDC/tdc_coinc_left_BHC01-RF,1,1,0,2641,-406.04,0.14,3.66,0.10,44.17,1.94,24.93,34,-415.71,-392.79,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,02,TDC,tdc_coinc_left_BHC02-RF,BHC/Paddle02/TDC/tdc_coinc_left_BHC02-RF,1,1,0,3635,-406.40,0.13,3.90,0.09,51.83,1.99,44.81,44,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,03,TDC,tdc_coinc_left_BHC03-RF,BHC/Paddle03/TDC/tdc_coinc_left_BHC03-RF,1,1,0,11349,-405.43,0.07,3.80,0.04,186.38,3.78,128.17,52,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,04,TDC,tdc_coinc_left_BHC04-RF,BHC/Paddle04/TDC/tdc_coinc_left_BHC04-RF,1,1,0,70973,-408.54,0.03,3.70,0.01,1214.56,9.45,1092.37,54,-421.26,-393.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,05,TDC,tdc_coinc_left_BHC05-RF,BHC/Paddle05/TDC/tdc_coinc_left_BHC05-RF,1,1,0,88063,-407.41,0.02,3.66,0.01,1526.49,10.66,1116.08,49,-420.63,-393.87,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,06,TDC,tdc_coinc_left_BHC06-RF,BHC/Paddle06/TDC/tdc_coinc_left_BHC06-RF,1,1,0,119875,-406.20,0.02,3.55,0.01,2138.48,12.56,1948.90,52,-421.26,-393.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,07,TDC,tdc_coinc_left_BHC07-RF,BHC/Paddle07/TDC/tdc_coinc_left_BHC07-RF,1,1,0,150807,-406.12,0.02,3.71,0.01,2599.28,13.84,1337.16,54,-420.76,-392.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,08,TDC,tdc_coinc_left_BHC08-RF,BHC/Paddle08/TDC/tdc_coinc_left_BHC08-RF,1,1,0,153209,-403.70,0.02,3.66,0.01,2689.71,14.03,1871.39,54,-416.26,-388.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,09,TDC,tdc_coinc_left_BHC09-RF,BHC/Paddle09/TDC/tdc_coinc_left_BHC09-RF,1,1,0,123563,-404.62,0.02,3.65,0.01,2161.90,12.62,1510.81,53,-418.26,-390.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,10,TDC,tdc_coinc_left_BHC10-RF,BHC/Paddle10/TDC/tdc_coinc_left_BHC10-RF,1,1,0,91525,-404.26,0.02,3.73,0.01,1583.79,10.77,904.83,54,-418.26,-390.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,11,TDC,tdc_coinc_left_BHC11-RF,BHC/Paddle11/TDC/tdc_coinc_left_BHC11-RF,1,1,0,73880,-404.46,0.03,3.82,0.02,1227.78,9.48,766.33,54,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,12,TDC,tdc_coinc_left_BHC12-RF,BHC/Paddle12/TDC/tdc_coinc_left_BHC12-RF,1,1,0,13889,-406.60,0.06,4,0.05,216.84,4.07,137.75,51,-419.26,-391.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,13,TDC,tdc_coinc_left_BHC13-RF,BHC/Paddle13/TDC/tdc_coinc_left_BHC13-RF,1,1,0,4203,-406.58,0.11,3.66,0.07,65.53,2.25,70.04,44,-420.76,-392.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,14,TDC,tdc_coinc_left_BHC14-RF,BHC/Paddle14/TDC/tdc_coinc_left_BHC14-RF,1,1,0,3010,-408.57,0.13,3.63,0.09,47.75,1.96,34.30,38,-418.71,-395.79,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHC,15,TDC,tdc_coinc_left_BHC15-RF,BHC/Paddle15/TDC/tdc_coinc_left_BHC15-RF,1,1,0,2161,-406.96,0.22,4.29,0.19,19.47,1.23,34.58,42,-419.26,-391.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,00,QDC,qdc_hit_BHD00down,BHD/Paddle00/QDC/qdc_hit_BHD00down,1,1,0,5642,146.94,0.57,21.85,0.69,49.86,1.39,109.59,68,108.83,180.17,ok,1,1,automatic broad-peak search,146.68,1.06,23.04,2.24,51.14,1.70,48.92,39,126.14,167.50,0,577.11,1.04,6.27,1.64,5.98,0.97,20.73,13,569.50,584.56,0,430.43,1.49,ok
35569,BHD,01,QDC,qdc_hit_BHD01down,BHD/Paddle01/QDC/qdc_hit_BHD01down,1,1,0,8363,142.52,0.53,26.64,0.57,63.07,1.37,112.15,94,102.09,198.91,ok,1,1,automatic broad-peak search,141.97,1.18,24.58,2.98,66.02,2.02,47.53,35,123.50,160.97,0,625.53,23.66,93.48,31.66,6.74,0.37,104.56,111,566.67,680.50,0,483.56,23.69,ok
35569,BHD,02,QDC,qdc_hit_BHD02down,BHD/Paddle02/QDC/qdc_hit_BHD02down,1,1,0,13790,157.88,0.35,26.69,0.33,105.75,1.69,129.11,114,97.90,215.10,ok,1,1,automatic broad-peak search,157.43,0.86,26.08,1.95,109.57,2.43,47.74,41,136.34,179.50,0,277.51,2.73,34.44,23.36,8.18,0.87,14.58,8,276.50,286.50,0,120.08,2.86,ok
35569,BHD,03,QDC,qdc_hit_BHD03down,BHD/Paddle03/QDC/qdc_hit_BHD03down,1,1,0,41095,170.56,0.36,47.88,0.37,185.19,1.72,383.86,208,55.77,267.23,ok,1,1,automatic broad-peak search,169.83,0.65,39.59,1.28,201.65,2.51,74.17,74,131.50,208.23,0,1003,2.52,155.78,46.87,27.75,0.69,140.92,131,936.50,1069.50,0,833.17,2.61,ok
35569,BHD,04,QDC,qdc_hit_BHD04down,BHD/Paddle04/QDC/qdc_hit_BHD04down,1,1,0,103936,132.42,0.26,56.12,0.27,368.70,2.33,8370.02,519,0,522.28,ok,1,1,known-run override: run 35569 BHD04,136.91,0.59,43.51,1.39,419.05,3.73,64.57,68,101.50,172.27,0,821.45,2.90,152.72,8.28,101.14,1.07,241.59,203,717.50,922.68,0,684.54,2.96,ok
35569,BHD,05,QDC,qdc_hit_BHD05down,BHD/Paddle05/QDC/qdc_hit_BHD05down,1,1,0,189375,126.51,0.23,63.99,0.27,546.39,2.75,22628.05,519,0,522.28,ok,1,1,automatic broad-peak search,129.96,0.46,49.25,0.99,616.37,4.08,114.55,85,86.11,173.50,0,653.42,1.51,145.42,3.60,221.46,1.49,235.38,231,536.50,770.42,0,523.46,1.58,ok
35569,BHD,06,QDC,qdc_hit_BHD06down,BHD/Paddle06/QDC/qdc_hit_BHD06down,1,1,0,243749,135.72,0.30,80.24,0.36,507.10,2.47,20126.02,519,0,522.28,ok,1,1,known-run override: run 35569 BHD06,143.94,0.73,64.84,1.93,564.81,3.74,100.42,91,96.64,190.50,0,757.69,1.48,172.48,3.48,266.24,1.49,270.01,278,617.77,898.50,0,613.74,1.65,ok
35569,BHD,07,QDC,qdc_hit_BHD07down,BHD/Paddle07/QDC/qdc_hit_BHD07down,1,1,0,219323,148.48,0.24,69.50,0.26,553.58,2.62,17854.01,519,0,522.28,ok,1,1,automatic broad-peak search,155.07,0.65,56.95,1.71,614.09,4.16,91.93,80,113.50,196.26,0,717.97,1.81,160.76,5.03,258.56,1.65,236.50,219,606.50,827.91,0,562.90,1.92,ok
35569,BHD,08,QDC,qdc_hit_BHD08down,BHD/Paddle08/QDC/qdc_hit_BHD08down,1,1,0,122058,118.58,0.20,47.02,0.20,506.18,2.96,16484.46,519,0,522.28,ok,1,1,automatic broad-peak search,123.26,0.64,37.28,1.92,577.43,5.28,39.05,45,99.50,146.70,0,637.81,1.68,139.54,3.75,144.41,1.19,207.61,237,518.01,757.50,0,514.55,1.80,ok
35569,BHD,09,QDC,qdc_hit_BHD09down,BHD/Paddle09/QDC/qdc_hit_BHD09down,1,1,0,40787,136.28,0.27,33.33,0.28,243.64,2.36,189.33,132,68.98,204.02,ok,1,1,automatic broad-peak search,137.66,0.47,28.49,0.90,259.14,3.31,59.51,54,109.28,165.50,0,729.62,4.91,106.36,18.23,41.81,0.91,168.25,112,671.65,786.50,0,591.96,4.93,ok
35569,BHD,10,QDC,qdc_hit_BHD10down,BHD/Paddle10/QDC/qdc_hit_BHD10down,1,1,0,13103,133.02,0.38,26.84,0.37,104.66,1.69,130.68,106,71.72,181.28,ok,1,1,automatic broad-peak search,131.73,7.53,34.01,7.34,104.91,2.62,37.55,32,114.50,148.50,0,311.75,5.62,86.72,43.65,18.32,0.78,16.86,27,297,326.50,0,180.02,9.40,ok
35569,BHD,11,QDC,qdc_hit_BHD11down,BHD/Paddle11/QDC/qdc_hit_BHD11down,1,1,0,7325,145.15,0.46,25,0.46,60.18,1.34,113.39,102,91.27,195.73,ok,1,1,automatic broad-peak search,144.36,0.96,22.30,2.05,63.83,1.95,37.04,37,124.50,164.50,0,263.94,2.72,7.69,5.95,7.21,1.24,7.20,8,258.50,269.15,0,119.58,2.88,ok
35569,BHD,12,QDC,qdc_hit_BHD12down,BHD/Paddle12/QDC/qdc_hit_BHD12down,1,1,0,4991,138.55,0.61,23.39,0.68,40.82,1.17,105.85,78,98.74,180.26,ok,1,1,automatic broad-peak search,138.91,1.19,25.52,2.43,41.63,1.44,44.95,45,115.26,162.50,0,531.99,5.01,37.29,14.44,4.43,0.43,57.88,54,504.50,560.72,0,393.08,5.15,ok
35569,BHD,00,TDC,tdc_coinc_down_BHD00-RF,BHD/Paddle00/TDC/tdc_coinc_down_BHD00-RF,1,1,0,5300,-407.14,0.12,4.63,0.09,72.14,2.21,60.52,47,-418.99,-393.51,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,01,TDC,tdc_coinc_down_BHD01-RF,BHD/Paddle01/TDC/tdc_coinc_down_BHD01-RF,1,1,0,8022,-401.03,0.08,3.98,0.06,123.79,3.04,168.58,46,-415.13,-388.37,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,02,TDC,tdc_coinc_down_BHD02-RF,BHD/Paddle02/TDC/tdc_coinc_down_BHD02-RF,1,1,0,13400,-402.55,0.07,4.09,0.05,204.40,3.91,243,50,-415.26,-387.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,03,TDC,tdc_coinc_down_BHD03-RF,BHD/Paddle03/TDC/tdc_coinc_down_BHD03-RF,1,1,0,37019,-402.39,0.04,3.78,0.02,608.69,6.83,796.62,53,-415.76,-387.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,04,TDC,tdc_coinc_down_BHD04-RF,BHD/Paddle04/TDC/tdc_coinc_down_BHD04-RF,1,1,0,114816,-406.06,0.02,3.38,0.01,2109.53,12.80,2865.65,54,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,05,TDC,tdc_coinc_down_BHD05-RF,BHD/Paddle05/TDC/tdc_coinc_down_BHD05-RF,1,1,0,233431,-405.22,0.01,3.27,0.01,4485.54,18.90,5613.53,54,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,06,TDC,tdc_coinc_down_BHD06-RF,BHD/Paddle06/TDC/tdc_coinc_down_BHD06-RF,1,1,0,340887,-405.35,0.01,3.51,0.01,5991.93,21.34,9371.29,54,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,07,TDC,tdc_coinc_down_BHD07-RF,BHD/Paddle07/TDC/tdc_coinc_down_BHD07-RF,1,1,0,291396,-404.72,0.01,3.26,0.01,5447.60,20.83,9086.30,54,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,08,TDC,tdc_coinc_down_BHD08-RF,BHD/Paddle08/TDC/tdc_coinc_down_BHD08-RF,1,1,0,138603,-403.84,0.02,3.61,0.01,2375.27,13.15,3377.69,52,-417.26,-389.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,09,TDC,tdc_coinc_down_BHD09-RF,BHD/Paddle09/TDC/tdc_coinc_down_BHD09-RF,1,1,0,40812,-404.47,0.03,3.85,0.02,654.36,6.95,981.99,52,-417.26,-389.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,10,TDC,tdc_coinc_down_BHD10-RF,BHD/Paddle10/TDC/tdc_coinc_down_BHD10-RF,1,1,0,12181,-403.63,0.08,4.30,0.05,174.39,3.52,312.25,51,-415.26,-387.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,11,TDC,tdc_coinc_down_BHD11-RF,BHD/Paddle11/TDC/tdc_coinc_down_BHD11-RF,1,1,0,6903,-404.64,0.10,4.58,0.08,97.39,2.59,82.51,46,-419.76,-391.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35569,BHD,12,TDC,tdc_coinc_down_BHD12-RF,BHD/Paddle12/TDC/tdc_coinc_down_BHD12-RF,1,1,0,4785,-406.01,0.13,4.70,0.10,64.01,2.05,90.07,43,-421.76,-393.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,00,QDC,qdc_hit_BHC00left,BHC/Paddle00/QDC/qdc_hit_BHC00left,1,1,0,2290,122.80,0.60,11.98,0.86,41.01,1.84,30.72,28,106.21,136.79,ok,1,1,automatic broad-peak search,122.22,0.65,10.17,1.22,43.72,2.25,20.68,18,111.51,132.50,0,186.74,1.13,4.77,1.56,4.01,0.87,10.83,10,179.50,191.50,0,64.51,1.31,ok
35570,BHC,01,QDC,qdc_hit_BHC01left,BHC/Paddle01/QDC/qdc_hit_BHC01left,1,1,0,3229,128.20,0.34,13.10,0.33,52.64,1.73,60.86,60,95.65,159.35,ok,1,1,automatic broad-peak search,127.97,0.63,11.44,1.20,57.34,2.45,7.50,20,117.08,139.50,0,213.34,2.79,10.48,11.46,4.48,0.84,8.46,10,205.50,217.50,0,85.36,2.86,ok
35570,BHC,02,QDC,qdc_hit_BHC02left,BHC/Paddle02/QDC/qdc_hit_BHC02left,1,1,0,4362,132.14,0.31,13.60,0.29,68.85,1.91,73.02,58,101.93,163.07,ok,1,1,automatic broad-peak search,133.18,0.54,11.70,1.02,73.74,2.73,17.46,21,121.50,145.03,0,254.50,3.93,8.30,4.65,3.99,0.78,6.16,10,250.50,262.50,0,121.32,3.97,ok
35570,BHC,03,QDC,qdc_hit_BHC03left,BHC/Paddle03/QDC/qdc_hit_BHC03left,1,1,0,15019,133.52,0.20,17.77,0.20,203.60,2.95,208.47,84,90.19,176.81,ok,1,1,automatic broad-peak search,132.80,0.44,16,0.91,221.71,4.26,24.09,26,118.63,147.50,0,377.43,1,10.36,1.95,18.88,1.47,25.92,18,366.58,387.50,0,244.63,1.09,ok
35570,BHC,04,QDC,qdc_hit_BHC04left,BHC/Paddle04/QDC/qdc_hit_BHC04left,1,1,0,76251,135.95,0.10,19.05,0.09,836.18,5.68,603.58,96,88.82,188.18,ok,1,1,automatic broad-peak search,136.84,0.21,15.70,0.43,913.17,8.67,11.55,26,122.50,151.23,0,361.55,0.94,58.31,2.17,210.38,2.26,91.34,94,313.48,409.50,0,224.71,0.96,ok
35570,BHC,05,QDC,qdc_hit_BHC05left,BHC/Paddle05/QDC/qdc_hit_BHC05left,1,1,0,97072,134.32,0.10,21.41,0.09,956.39,5.71,658.38,106,79.72,189.28,ok,1,1,automatic broad-peak search,135.57,0.19,18.55,0.34,1030.25,8.10,49.60,35,116.56,154.50,0,373.52,2.97,63.11,7.10,235.35,2.88,67.57,60,342.50,404.50,0,237.95,2.98,ok
35570,BHC,06,QDC,qdc_hit_BHC06left,BHC/Paddle06/QDC/qdc_hit_BHC06left,1,1,0,124727,146.28,0.10,24.88,0.10,1004.69,5.43,974.44,130,82.26,214.74,ok,1,1,automatic broad-peak search,147.07,0.22,21.72,0.44,1081.76,7.94,33.07,38,126.50,167.48,0,369.25,0.31,55.84,3.61,340.64,3.42,65.63,64,336,402.50,0,222.18,0.38,ok
35570,BHC,07,QDC,qdc_hit_BHC07left,BHC/Paddle07/QDC/qdc_hit_BHC07left,1,1,0,156076,143.01,0.09,23.54,0.08,1407.22,6.54,981.28,120,83.35,205.65,ok,1,1,automatic broad-peak search,143.57,0.20,21.25,0.42,1492.60,9.66,35.36,35,124.50,162.42,0,318.73,0.63,51.87,1.51,464.83,3.63,59.57,80,277.50,360.20,0,175.16,0.66,ok
35570,BHC,08,QDC,qdc_hit_BHC08left,BHC/Paddle08/QDC/qdc_hit_BHC08left,1,1,0,152685,119.96,0.09,23.58,0.08,1336.81,6.37,972.83,124,53.81,181.19,ok,1,1,automatic broad-peak search,120.76,0.16,20.22,0.30,1442.98,9.13,44.50,39,99.95,141.50,0,309.25,0.81,62.46,7.72,447.27,4.38,54.62,50,283,335.50,0,188.49,0.83,ok
35570,BHC,09,QDC,qdc_hit_BHC09left,BHC/Paddle09/QDC/qdc_hit_BHC09left,1,1,0,125176,127.26,0.09,21.92,0.09,1141.69,6.17,1045.49,110,72.45,184.55,ok,1,1,automatic broad-peak search,126.39,0.16,18.12,0.29,1247.56,8.93,27.02,35,107.50,145.32,0,289.76,0.58,46.77,1.33,442.20,3.66,65.97,75,251.07,328.50,0,163.37,0.60,ok
35570,BHC,10,QDC,qdc_hit_BHC10left,BHC/Paddle10/QDC/qdc_hit_BHC10left,1,1,0,93289,131.87,0.10,20.18,0.09,946.98,5.82,630.90,102,78.27,182.73,ok,1,1,automatic broad-peak search,131.31,0.18,17.35,0.33,1023.37,8.30,37.71,33,113.50,149.12,0,317.50,0.25,49.66,5.85,297.05,3.72,50.05,46,293.50,341.50,0,186.19,0.31,ok
35570,BHC,11,QDC,qdc_hit_BHC11left,BHC/Paddle11/QDC/qdc_hit_BHC11left,1,1,0,77250,137.54,0.10,19.81,0.10,815.96,5.52,625.31,98,91.54,193.46,ok,1,1,automatic broad-peak search,138.34,0.22,17.24,0.45,879.09,8.10,28.26,29,122.50,153.90,0,381.15,0.94,59.42,2.10,198.35,2.15,143.60,99,330.40,431.50,0,242.81,0.96,ok
35570,BHC,12,QDC,qdc_hit_BHC12left,BHC/Paddle12/QDC/qdc_hit_BHC12left,1,1,0,16410,129.42,0.19,17.09,0.19,225.63,3.20,243.86,82,91.46,175.54,ok,1,1,automatic broad-peak search,128.73,0.31,14.09,0.56,251.68,4.52,36.96,27,114.01,143.50,0,374.75,4.48,63.49,53.08,18.41,0.92,18.91,19,364,385.50,0,246.02,4.49,ok
35570,BHC,13,QDC,qdc_hit_BHC13left,BHC/Paddle13/QDC/qdc_hit_BHC13left,1,1,0,5345,136.88,0.27,13.81,0.27,89.64,2.24,112.78,64,102.38,168.62,ok,1,1,automatic broad-peak search,135.80,0.49,10.85,0.95,101.87,3.41,14.41,18,125.58,146.50,0,203.25,0.84,4.66,1.28,7.15,1.23,10.80,9,196.93,208.50,0,67.45,0.97,ok
35570,BHC,14,QDC,qdc_hit_BHC14left,BHC/Paddle14/QDC/qdc_hit_BHC14left,1,1,0,3662,148.86,0.35,14.52,0.36,55.88,1.76,101.97,70,117.56,191.44,ok,1,1,automatic broad-peak search,147.84,0.59,11.38,1.12,63.66,2.59,15.77,20,136.50,159.21,0,215.35,2.88,6.78,4.87,5.38,1.06,7.67,8,209.50,219.74,0,67.52,2.94,ok
35570,BHC,15,QDC,qdc_hit_BHC15left,BHC/Paddle15/QDC/qdc_hit_BHC15left,1,1,0,2699,149.30,0.30,10.58,0.29,60.69,2.04,49.75,42,125.57,171.43,ok,1,0,automatic broad-peak search,149.47,0.51,10.04,0.88,63.63,2.66,19.61,19,139.04,160.50,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,pedestal: ok (refined symmetric core); signal: could not construct symmetric core window
35570,BHC,00,TDC,tdc_coinc_left_BHC00-RF,BHC/Paddle00/TDC/tdc_coinc_left_BHC00-RF,1,1,0,1918,-407.21,0.20,3.62,0.17,20.86,1.41,46.89,34,-416.08,-394.42,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,01,TDC,tdc_coinc_left_BHC01-RF,BHC/Paddle01/TDC/tdc_coinc_left_BHC01-RF,1,1,0,2585,-406.18,0.14,3.80,0.10,42.03,1.80,35.24,39,-417.35,-393.15,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,02,TDC,tdc_coinc_left_BHC02-RF,BHC/Paddle02/TDC/tdc_coinc_left_BHC02-RF,1,1,0,3652,-406.93,0.12,3.76,0.08,60.32,2.18,52.44,40,-419.49,-394.01,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,03,TDC,tdc_coinc_left_BHC03-RF,BHC/Paddle03/TDC/tdc_coinc_left_BHC03-RF,1,1,0,11395,-405.62,0.07,3.93,0.04,179.24,3.62,123.98,47,-417.63,-390.87,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
